ID,URL,Collection,Title,Contents,Battery,Energy,Power,Sustainab,Green,Included,Notes
GitPR286,https://github.com/autowarefoundation/autoware/pull/2249,GitHubPRs,Fix autoware launcher setting for rosbag demo," (red square) displayed?Is waypoint (blue or green line) displayed?Detected objectsObject ID, d",0,0,0,0,1,,
GitPR287,https://github.com/ipa320/cob_robots/pull/514,GitHubPRs,powerstate from phidget,coupled to added paramslaunch powerstate from phidget instead of cob_voltage on,0,0,1,0,0,,
GitPR288,https://github.com/ipa320/cob_robots/pull/496,GitHubPRs,powerstate from phidget,get powerstate informations from phidget board as long,0,0,2,0,0,,
GitPR289,https://github.com/ipa320/cob_robots/pull/409,GitHubPRs,new phidget board,al for new phidget board + sensor naming for battery_light_monitor,1,0,0,0,0,,
GitPR290,https://github.com/ipa320/cob_robots/pull/192,GitHubPRs,Added cob3-8,ge_filters.launch is now cob_bringup/drivers/battery_voltage_filters.launchthe yaml files for can,1,0,0,0,0,,
GitPR291,https://github.com/ipa320/cob_robots/pull/184,GitHubPRs,Separation of driver and controller (yaml + launch),"ult="""" to component_solo.launchrename schunk_powercube_chain.launch to schunk_powercube_chain_d",2,0,2,0,0,,
GitPR292,https://github.com/jsk-ros-pkg/jsk_visualization/pull/505,GitHubPRs,[jsk_rqt_plugins] Fit line to date by ransac,"ddev of laser scanner.
blue: inputred: ransacgreen: least square",0,0,0,0,1,,
GitPR293,https://github.com/jsk-ros-pkg/jsk_recognition/pull/2133,GitHubPRs,Various sort options for cluster point indices decomposer,"o rm -rf /export/data1/ccache
Input indices (green) (same as label)Z Axis (red) (top)Cloud size",0,0,0,0,1,,
GitPR294,https://github.com/jsk-ros-pkg/jsk_recognition/pull/241,GitHubPRs,add new nodelet: BorderEstimator,ate border based on range image.white: bordergreen: shadowred: veil,0,0,0,0,1,,
GitPR295,https://github.com/jsk-ros-pkg/jsk_recognition/pull/144,GitHubPRs,add OcludedPlaneEstimator,gons are the estimated planes from the sensorgreen is the result of the estimation of oclusion.,0,0,0,0,1,,
GitPR296,https://github.com/jsk-ros-pkg/jsk_robot/pull/103,GitHubPRs,Check cable and stop base,"Check power cable.
Do not move base when the cable is pl",1,0,7,0,0,,
GitPR297,https://github.com/jsk-ros-pkg/jsk_common/pull/626,GitHubPRs,add hardware id tp battery capacity," にそれっぽいのがないのでないと思っていて，作るのかなと思っています．iobにはread_powerという関数があるようです.
あるならそこのインターフェイスを実装するのが正解じゃない?◉ ",18,0,9,0,0,,
GitPR298,https://github.com/jsk-ros-pkg/jsk_robot/pull/1075,GitHubPRs,[jsk_pepper_startup/config] add rviz config,Err:510,0,0,1,0,0,,
GitPR299,https://github.com/PX4/avoidance/pull/250,GitHubPRs,Cost matrix image,ng functionchange smoothing kernel to be non energy conservantincrease box sizetake out histogra,0,1,0,0,1,,
GitPR300,https://github.com/RoboJackets/roboracing-software/pull/93,GitHubPRs,Gazebo and mapping improvements,mapper to rr_common and adds more filtering power and tf integrationadds a multi-frame map tra,0,0,1,0,0,,
GitPR301,https://github.com/PX4/avoidance/pull/437,GitHubPRs,Local Planner: Various fixes,startRTLmultiple takeoffs in mission without power cycle,0,0,1,0,0,,
GitPR302,https://github.com/ros-controls/ros_control/pull/290,GitHubPRs,Use public virtual for Controller inheritance.,"tates and publishing an  topic.Controlling a power-constrained platform, where only a certain m",0,0,1,0,0,,
GitPR303,https://github.com/ros-controls/ros_control/pull/204,GitHubPRs,Allow controllers to claim resources from multiple interfaces,"ed API, please look at the  class. One nifty power-user feature is that , so you can write a co",0,0,2,0,0,,
GitPR304,https://github.com/ros-planning/navigation2/pull/620,GitHubPRs,Change DWB trajectories displayed in RViz to be on the red-green spectrum instead.,"o be change from red for worst trajectory to green for best, with intermediate trajectories bei",0,0,0,0,1,,
GitPR305,https://github.com/ros-planning/navigation2/pull/305,GitHubPRs,Dwb fixes to get reliable motion,pending on initial conditions of the red and green components.Separates parameter prefixes with,0,0,0,0,1,,
GitPR306,https://github.com/seed-solutions/aero-ros-pkg/pull/355,GitHubPRs,update grasp,nges.set electrical current down in grasp to power. reason: current down to 30 is not enough fo,0,0,1,0,0,,
GitPR307,https://github.com/start-jsk/rtmros_common/pull/434,GitHubPRs,use rqt on hrpsys_dashboard," .support servo on/off. as default, it calls power, goactual and servo ros bridge services. And",0,0,1,0,0,,
GitPR308,https://github.com/utexas-bwi/segbot/pull/60,GitHubPRs,Battery Diagnostics for Segbot_v3,These changes make the battery diagnostics node (voltage monitor and emaile,7,0,0,0,0,,
GitPR309,https://github.com/uf-mil/NaviGator/pull/110,GitHubPRs,"OGRID, MISSIONS, TOOLS",ingleton will have titles and fancy blue and green text. commands will tell you if lqrrt actual,0,0,0,0,1,,
GitPR310,https://github.com/uf-mil/NaviGator/pull/265,GitHubPRs,BATTERY: ignore voltage readings if fault,ding of the byteyay hardwareWhen the battery powering a thruster is off (front for left battery,4,0,1,0,0,,
GitPR311,https://github.com/uf-mil/NaviGator/pull/118,GitHubPRs,MISSIONS: navigator object provides methods for missions to safely get yaml defined paramters,", 2 ,3 (1 is closest to red, 3 is closest to green, 2 in middle)",0,0,0,0,1,,
GitPR312,https://github.com/uf-mil/NaviGator/pull/120,GitHubPRs,"LAUNCH, ALARMS, SIM",. I updated launch files to use all that new power we have.I added that ogrid node back to our,0,0,1,0,0,,
GitPR313,https://github.com/uf-mil/SubjuGator/pull/278,GitHubPRs,OGRID: add size param and visuals,"ry (orange) and the designated set waypoint (green for good, red for bad)...I believe this is s",0,0,0,0,2,,
GitPR314,https://github.com/uf-mil/NaviGator/pull/355,GitHubPRs,SIMULATION: integrate VMRC to replace old gazebo simulation,simulated motor drivers (needed for testing battery-low failures),1,0,0,0,0,,
GitPR315,https://github.com/uf-mil/NaviGator/pull/37,GitHubPRs,Sensor Control and Install,simple import error in move_helperCreated a battery monitor package to keep track of voltageAver,2,0,0,0,0,,
GitPR316,https://github.com/uwreact/frc_control/pull/67,GitHubPRs,Driver Station Backend,"to radio, to robot, etc)Add logic for the PC battery & CPU usage indicatorsAdd logic and timing f",1,0,0,0,0,,
GitPR317,https://github.com/yujinrobot/yujin_ocs/pull/105,GitHubPRs,Indigo,"plit this into two PR's, one for the default_power_status in one commit which I can cherry-pick",0,0,2,0,0,,
GitPR318,https://github.com/youbot/youbot-ros-pkg/pull/16,GitHubPRs,"added diagnostics message, dashboard, youbot battery monitor and adjust sim parameter","ou have to start the following files:For the battery monitor, please read the README in the respe",2,0,0,0,0,,
GitPR319,https://github.com/seed-solutions/aero-ros-pkg/pull/387,GitHubPRs,update velocity parameters of each joints,t moved in the same time)nothing in the handsbattery condition is relatively good (at least two L,1,0,0,0,0,,
GitPR320,https://github.com/ros-naoqi/naoqi_bridge/pull/64,GitHubPRs,[naoqi_apps] add node and launch for ALSoundLocalization,"_msgssoundLocatedstart_sound_localizationset_energy_computationenergy/set_energy_computation
ALS",0,3,0,0,0,,
GitIssue0,https://github.com/BCLab-UNM/SwarmBaseCode-ROS/issues/63,GitHubIssues,Rapid changes in commanded motor speed cause power surges that will cut motor power,The motor speed limit currently has masked this problem however the final solution is to s,0,0,0,0,0,,
GitIssue1,https://github.com/duckietown/Software/issues/86,GitHubIssues,Date resets every time we disconnect the battery,This causes problems:Better not to invoke ntpdate in boot sequence (network is not ready a,0,0,0,0,0,,
GitIssue2,https://github.com/irvs/ros_tms/issues/221,GitHubIssues,add new features to check servo on and power on,,0,0,0,0,0,,
GitIssue3,https://github.com/mavlink/mavros/issues/19,GitHubIssues,Publish battery status,,0,0,0,0,0,,
GitIssue4,https://github.com/PR2/pr2_robot/issues/2,GitHubIssues,"Always-on processes (master, diagnostics logging, power system, etc.) (ros ticket #1623)","Define set of processes that run long-term on robot, and make them start on startup. Chan",0,0,0,0,0,,
GitIssue5,https://github.com/PR2/pr2_robot/issues/171,GitHubIssues,Resetting motors without power going into standby does not reset controllers (ros ticket #4342),[wim] wim@prl1:~/boxturtle_wg_all/stacks/pr2_ethercat_drivers/ethe,0,0,0,0,0,,
GitIssue6,https://github.com/ROBOTIS-GIT/turtlebot3/issues/245,GitHubIssues,turtlebot3 low battery beeping,,0,0,0,0,0,,
GitIssue7,https://github.com/RoboJackets/roboracing-software/issues/22,GitHubIssues,Detect green hoop and blue ramp in color_detector_avc,make detectHoop: use screenshots from .bag file to find color range of bottom pieces and t,0,0,0,0,0,,
GitIssue8,https://github.com/RoboJackets/igvc-software/issues/311,GitHubIssues,Fix battery message from int to double,It voltage is not an integer. Fix the code to warn about low voltage levels.Implemented in,0,0,0,0,0,,
GitIssue9,https://github.com/ros-planning/navigation2/issues/792,GitHubIssues,dwb consumes more than 150% cpu power when local planner is not running,"Operating System:
 -Ubuntu 18.04Installation type:Version or commit hash:
 -lifecycle branch",0,0,0,0,0,,
GitIssue10,https://github.com/utexas-bwi/segbot/issues/71,GitHubIssues,migrate from smart_battery_msgs to sensor_msgs/BatteryState,"This is the new ROS standard. It's fairly low-priority, but needs to be done eventually. T",0,0,0,0,0,,
GitIssue11,https://github.com/yujinrobot/kobuki/issues/182,GitHubIssues,Button not working when power up the robot with long-pressing touch button.,"Both on 0.0.2 and 0.1.0HyoungJu fixed this issue with supplier.
 He will check when it is a",0,0,0,0,0,,
GitIssue12,https://github.com/AutonomyLab/ardrone_autonomy/issues/200,GitHubIssues,No bottom camera stream,"again freeflight without removing the drone battery, freeflight doesn't show the bottom camera.M",1,0,0,0,0,,
GitIssue13,https://github.com/AutonomyLab/bebop_autonomy/issues/114,GitHubIssues,Upgrade to Parrot ARSDK 3.12.4,"sion I tried to read the states, such as the battery changed but I get this errorERROR: Cannot lo",1,0,0,0,0,,
GitIssue14,https://github.com/AutonomyLab/create_autonomy/issues/35,GitHubIssues,Deviation driving straight,"eviation.
 I can simply solve it sending less power to the right wheel. Can I use the straight_r",0,0,1,0,0,,
GitIssue15,https://github.com/at-wat/mcl_3dl/issues/266,GitHubIssues,without imu can not successly run mcl_3dl,ng LIDAR requires much amount of computation power.)At least one of odometry and IMU is mandato,0,0,1,0,0,,
GitIssue16,https://github.com/autowarefoundation/autoware/issues/342,GitHubIssues,Does a stop traffic sign simply manifest itself as a reduction in twist linear velocity ?,hat by switching from red_waypoints_array to green_waypoints_array.RegardsNandiniFrom: sgzzgit,0,0,0,0,1,,
GitIssue17,https://github.com/autowarefoundation/autoware/issues/1369,GitHubIssues,Publish final_waypoints in 8.5Hz,ion 1 is better because Solution 2 makes CPU power 100%.Solution 1:Solution 2:No reason to fix,0,0,1,0,0,,
GitIssue18,https://github.com/autowarefoundation/autoware/issues/1370,GitHubIssues,ndt_matching should exclusively use a CPU by default,"ry ndt_matching's Method Type = pcl_anhOn my powerful PC, both pcl_generic and pcl_anh successf",0,0,1,0,0,,
GitIssue19,https://github.com/autowarefoundation/autoware/issues/298,GitHubIssues,which type of camera does autoware use?,ate. The difference between lane for red and green signal is only target velocity contained in,0,0,0,0,2,,
GitIssue20,https://github.com/autowarefoundation/autoware/issues/1165,GitHubIssues,How to change gmsl camera type parameter ?,"e gmsl camera image stream appears to have a green tint over the images ,this is because the de",0,0,0,0,1,,
GitIssue21,https://github.com/autowarefoundation/autoware/issues/1925,GitHubIssues,Grasshopper3 camera Error,"5 2018 15:23:18 - Failed to check setting of power bit.Capturing by 1 cameras...
 Error Trace:
 S",0,0,2,0,0,,
GitIssue22,https://github.com/autowarefoundation/autoware/issues/1961,GitHubIssues,Support full functions of g30esli_interface,"ar ECU, e.g. reading vehicle steering angle, battery infomation, and more, so we need to improve",1,0,0,0,0,,
GitIssue23,https://github.com/autowarefoundation/autoware/issues/1303,GitHubIssues,"""./run"" in genetic x86 docker gets errors:""Failed to run /home/autoware/Autoware/ros/run_proc_manager as user root""""","roc_manager as user root"".also in one of the green terminals, I can see another error message """,0,0,0,0,1,,
GitIssue24,https://github.com/autowarefoundation/autoware/issues/911,GitHubIssues,cannot launch node of type [ndt_localizer/ndt_matching_omp],". From my experience, if the CPU computation power is not enough, the car will lose its track.",0,0,2,0,4,,
GitIssue25,https://github.com/autowarefoundation/autoware/issues/1107,GitHubIssues,Integrate Chrono Vehicle Model,"stance, Gazebo does not have tire models and powertrain dynamics etc. unless you develop them a",0,0,1,0,0,,
GitIssue26,https://github.com/autowarefoundation/autoware/issues/514,GitHubIssues,How to load Camera or some drivers?,"display the view, but it's color is grey or green.
 Do you know how to set the view to real col",0,0,0,0,1,,
GitIssue27,https://github.com/autowarefoundation/autoware/issues/994,GitHubIssues,Cannot use GPU by launching dpm_ttic detector in PX2,"Because part of the advantage of PX2 is its powerful GPUs. I really hope it can be fixed.
 the",0,0,1,0,0,,
GitIssue28,https://github.com/at-wat/neonavigation/issues/93,GitHubIssues,Test failed,It can occur on machines without enough CPU power or on builds lacking optimization option.Cur,0,0,1,0,0,,
GitIssue29,https://github.com/airalab/robonomics_comm/issues/62,GitHubIssues,Finish and/or restart for interrupted liability execution,"Now I use only short exection models no longer a minutes, but I hope to develop CPS with l",1,0,0,0,0,,
GitIssue30,https://github.com/at-wat/neonavigation/issues/76,GitHubIssues,Search timed out,"planner_3d node. 
 If you have remaining CPU power, increasing parameter might suppress .Some",0,0,1,0,0,,
GitIssue31,https://github.com/at-wat/neonavigation/issues/329,GitHubIssues,Guidance needed on using local costmap with 3d lidar realtime.,lso work. But this version consumes more CPU power to handle additional overlay layer.Hi For th,0,0,1,0,0,,
GitIssue32,https://github.com/at-wat/mcl_3dl/issues/58,GitHubIssues,segmentation fault (core dumped) when run mcl_3dl mcl_3dl,", that node seems to require pretty much CPU power.Anyway, I close the issue about segmentation",0,0,1,0,0,,
GitIssue33,https://github.com/AutonomyLab/ardrone_autonomy/issues/32,GitHubIssues,Unable to run ardrone_driver on drone 1.0 (firmware 1.7.11),ge that it connected successfully with a 0% battery and then looses the nave data. The LED light,2,0,0,0,0,,
